29.3,-14.18418
29.35,-21.42713
29.4,54.66455
29.45,-19.24205
29.5,66.85343
29.55,-37.04861
29.6,-47.61444
29.65,-54.84367
29.7,-48.73592
29.75,94.04243
29.8,-46.50871
29.85,-87.0562
29.9,-14.26691
29.95,41.85895
30,-55.34548
30.05,-35.8804
30.1,40.254
30.15,36.39085
30.2,42.52994
30.25,58.67109
30.3,28.14742
30.35,57.6254
30.4,-52.89517
30.45,46.58552
30.5,9.400593
30.55,8.88319
30.6,-78.30022
30.65,47.85015
30.7,77.33412
30.75,66.81815
30.8,26.30204
30.85,-94.21441
30.9,-44.73139
30.95,-41.91578
31,-2.434443
31.05,117.0458
31.1,59.85797
31.15,-3.998026
31.2,68.81091
31.25,18.28459
31.3,-45.5772
31.35,-26.10798
31.4,-49.97462
31.45,22.82267
31.5,18.95037
31.55,-18.25838
31.6,-48.8038
31.65,20.64726
31.7,73.42794
31.75,29.53802
31.8,-24.35601
31.85,-4.921031
31.9,-45.49057
31.95,-6.064828
32,-63.31067
32.05,9.438375
32.1,-7.817895
32.15,94.92032
32.2,64.31949
32.25,-2.953919
32.3,-16.9001
32.35,-17.51927
32.4,-31.47827
32.45,34.55602
32.5,57.25006
32.55,-40.063
32.6,-14.05003
32.65,-11.3779
32.7,61.28653
32.75,-39.39028
32.8,-43.40852
32.85,-20.7684
32.9,35.19656
32.95,-22.18051
33,-19.56648
33.05,-3.628217
33.1,-11.03258
33.15,-21.77977
33.2,40.79668
33.25,140.0299
33.3,-80.74696
33.35,-41.53413
33.4,17.66823
33.45,-23.14011
33.5,52.70733
33.55,-34.78965
33.6,-12.29791
33.65,-9.817663
33.7,-57.3491
33.75,18.44092
33.8,67.55219
33.85,39.98451
33.9,-27.59565
33.95,-31.85516
34,-6.127541
34.05,-3.746336
34.1,-91.37841
34.15,-12.35729
34.2,29.98349
34.25,-17.6896
34.3,-35.37677
34.35,-3.078205
34.4,49.20589
34.45,4.808642
34.5,100.3965
34.55,-7.363986
34.6,-98.4731
34.65,17.06899
34.7,19.26208
34.75,41.4393
34.8,-19.73287
34.85,82.41203
34.9,-55.45953
34.95,-6.681087
35,55.41383
35.05,37.4917
35.1,102.8856
35.15,-51.73788
35.2,-39.71239
35.25,-34.37142
35.3,-22.38183
35.35,-3.743833
35.4,-51.79095
35.45,-16.52338
35.5,42.05867
35.55,160.6217
35.6,22.49875
35.65,-35.64361
35.7,-67.13895
35.75,-1.987464
35.8,19.81064
35.85,48.25524
35.9,16.67978
35.95,25.08444
36,56.80276
36.05,-4.831746
36.1,-49.8189
36.15,15.17482
36.2,60.14961
36.25,-41.56102
36.3,-6.623541
36.35,1.628891
36.4,-10.13687
36.45,-25.25396
36.5,-30.38887
36.55,-28.87475
36.6,-0.7113971
36.65,-35.89864
36.7,52.23038
36.75,0.3425238
36.8,-48.2287
36.85,-60.14977
36.9,27.91284
36.95,39.29264
37,-36.01017
37.05,-7.995409
37.1,40.00377
37.15,91.3209
37.2,-17.37718
37.25,3.909719
37.3,-1.484875
37.35,-26.89411
37.4,107.6822
37.45,8.910892
37.5,-26.54116
37.55,-62.0071
37.6,29.1799
37.65,30.35339
37.7,4.846869
37.75,62.66053
37.8,-26.20544
37.85,4.915818
37.9,-3.975518
37.95,13.78741
38,-28.46189
38.05,35.94346
38.1,20.33696
38.15,-58.61453
38.2,19.08917
38.25,-16.55174
38.3,17.79624
38.35,-64.53335
38.4,3.126338
38.45,24.10882
38.5,55.08095
38.55,-50.62376
38.6,-33.0051
38.65,11.27042
38.7,-74.46365
38.75,29.79285
38.8,20.70679
38.85,21.61168
38.9,45.84105
38.95,-3.271581
39,0.9406313
39.05,5.144545
39.1,36.00702
39.15,-16.47178
39.2,94.37503
39.25,31.88095
39.3,62.71283
39.35,16.87088
39.4,1.021927
39.45,1.832838
39.5,-20.6962
39.55,40.10166
39.6,47.55994
39.65,15.01216
39.7,-30.87482
39.75,-36.76749
39.8,-32.66566
39.85,-31.90248
39.9,38.85558
39.95,36.27537
40,-36.3096
40.05,-22.23246
40.1,45.17363
40.15,-27.42447
40.2,53.30675
40.25,-15.96585
40.3,-11.90874
40.35,35.47825
40.4,22.86198
40.45,-23.09069
40.5,-15.71292
40.55,54.99549
40.6,-7.631952
40.65,-46.92839
40.7,-26.22696
40.75,64.47252
40.8,5.170224
40.85,22.53302
40.9,-16.77225
40.95,17.25461
41,-12.05288
41.05,-38.02787
41.1,-10.67018
41.15,-29.97961
41.2,-55.95598
41.25,14.73423
41.3,-51.24213
41.35,-30.55154
41.4,-6.527143
41.45,14.16458
41.5,8.190489
41.55,15.55076
41.6,106.2456
41.65,66.94181
41.7,-52.36036
41.75,41.67257
41.8,-0.9591916
41.85,-0.2554705
41.9,43.78392
41.95,11.15918
42,-51.46289
42.05,-40.74896
42.1,9.967613
42.15,24.02012
42.2,8.075184
42.25,-51.20056
42.3,-30.47382
42.35,-59.74463
42.4,-15.6797
42.45,58.38761
42.5,-30.87609
42.55,56.52918
42.6,3.936704
42.65,-38.65355
42.7,-4.574955
42.75,-23.82755
42.8,90.25529
42.85,-32.32645
42.9,61.76049
42.95,-40.81723
43,-63.39301
43.05,-9.30019
43.1,-78.53883
43.15,-57.77563
43.2,49.65604
43.25,13.75615
43.3,4.524647
43.35,-28.0385
43.4,-3.93332
43.45,73.50681
43.5,-39.05149
43.55,61.72508
43.6,-0.8301791
43.65,-3.383974
43.7,-35.93634
43.75,58.17934
43.8,52.29638
43.85,76.41472
43.9,-12.79899
43.95,-15.3448
44,38.77725
44.05,-10.43287
44.1,30.35814
44.15,-12.18311
44.2,45.2767
44.25,-0.5958245
44.3,-59.80071
44.35,-29.00466
44.4,15.12562
44.45,-64.07658
44.5,-29.94462
44.55,44.18812
44.6,28.3216
44.65,-47.54421
44.7,-13.40936
44.75,-19.27387
44.8,-11.80445
44.85,68.99885
44.9,3.135999
44.95,53.9403
45,24.74504
45.05,-1.116489
45.1,6.355685
45.15,-2.83848
45.2,27.96765
45.25,-21.22598
45.3,-50.41938
45.35,47.05405
45.4,61.19429
45.45,-27.9987
45.5,-40.52497
45.55,0.2821247
45.6,14.42254
45.65,15.22957
45.7,52.70318
45.75,26.84333
45.8,34.31664
45.85,71.78976
45.9,22.59597
45.95,-6.598103
46,14.20751
46.05,15.01277
46.1,32.48431
46.15,3.288748
46.2,-32.57394
46.25,21.56285
46.3,-37.63422
46.35,-56.83188
46.4,-6.030152
46.45,-55.22908
46.5,42.23796
46.55,-3.629067
46.6,7.169805
46.65,17.96787
46.7,-44.56825
46.75,-13.77191
46.8,0.3568338
46.85,-42.18204
46.9,25.27808
46.95,-47.26284
47,-36.47149
47.05,-42.34792
47.1,11.77451
47.15,-44.10426
47.2,-13.31758
47.25,-5.865497
47.3,-58.41471
47.35,42.36806
47.4,59.81613
47.45,0.5961215
47.5,-15.29201
47.55,-37.84829
47.6,19.59389
47.65,-9.632151
47.7,14.47354
47.75,21.91092
47.8,2.679948
47.85,-29.88607
47.9,74.21283
47.95,-1.690068
48,19.07187
48.05,-13.50139
48.1,47.25678
48.15,-21.987
48.2,25.43391
48.25,22.8528
48.3,-33.0637
48.35,-48.9823
48.4,31.76364
48.45,52.50741
48.5,23.24897
48.55,33.98828
48.6,71.39198
48.65,18.79334
48.7,-97.14098
48.75,-3.077694
48.8,24.31648
48.85,-58.29181
48.9,-4.235949
48.95,-16.8493
49,-12.79858
49.05,-42.08381
49.1,55.29496
49.15,19.33769
49.2,-23.28898
49.25,0.7482439
49.3,18.11598
49.35,8.814205
49.4,32.84287
49.45,10.20194
49.5,37.55804
49.55,14.91115
49.6,-24.40546
49.65,-40.39181
49.7,33.61872
49.75,67.62609
49.8,-5.036391
49.85,48.96456
49.9,32.96225
49.95,0.2899557
50,10.94766
50.05,-41.73136
50.1,62.25287
50.15,-3.766356
50.2,56.87759
50.25,-39.14866
50.3,-15.17842
50.35,42.12166
50.4,46.08492
50.45,10.04473
50.5,-5.998904
50.55,21.28737
50.6,35.23692
50.65,5.849739
50.7,39.79253
50.75,17.06531
50.8,17.66809
50.85,-31.73244
50.9,-7.80292
50.95,-0.5433437
51,6.712979
51.05,30.63273
51.1,47.8826
51.15,21.79594
51.2,-4.293897
51.25,36.27977
51.3,10.18363
51.35,120.751
51.4,-8.684675
51.45,-58.12347
51.5,-44.23199
51.55,42.98977
51.6,63.54184
51.65,-9.242445
51.7,54.63695
51.75,8.513368
51.8,29.0535
51.85,32.92402
51.9,16.79163
51.95,7.323008
52,-5.481832
52.05,-1.622866
52.1,38.89992
52.15,32.75322
52.2,9.937042
52.25,0.4514116
52.3,60.96301
52.35,-25.19481
52.4,-51.35535
52.45,-77.51862
52.5,12.98209
52.55,-39.85321
52.6,60.64217
52.65,31.13491
52.7,-5.041639
52.75,5.445878
52.8,29.26414
52.85,13.07985
52.9,-6.440326
52.95,-9.296362
53,-25.48824
53.05,-25.01594
53.1,-37.87944
53.15,-20.7454
53.2,-23.61379
53.25,-49.81792
53.3,-2.691126
53.35,1.099963
53.4,24.88869
53.45,-14.65825
53.5,-34.20752
53.55,-40.42575
53.6,0.02039289
53.65,-32.86906
53.7,-12.42743
53.75,-21.98802
53.8,-4.884159
53.85,42.21751
53.9,2.650344
53.95,29.74769
54,36.8429
54.05,-12.73068
54.1,27.69365
54.15,-15.21743
54.2,45.20275
54.25,-34.3791
54.3,-17.29631
54.35,-23.54886
54.4,-3.136729
54.45,13.9401
54.5,4.348316
54.55,34.7546
54.6,-14.84103
54.65,-67.77188
54.7,35.96206
54.75,-3.639189
54.8,13.42439
54.85,10.48615
54.9,54.21278
54.95,47.93763
55,18.32738
55.05,-74.61794
55.1,39.10167
55.15,2.819582
55.2,16.5358
55.25,50.25035
55.3,10.62993
55.35,-12.32547
55.4,34.71752
55.45,-18.24109
55.5,-4.534599
55.55,-60.82967
55.6,52.87372
55.65,26.57559
55.7,53.60929
55.75,-2.691821
55.8,-22.32773
55.85,64.70158
55.9,-58.27054
55.95,-54.5774
56,-37.55231
56.05,-43.86193
56.1,-40.1729
56.15,16.84812
56.2,-9.465497
56.25,0.8862533
56.3,-32.09661
56.35,1.585939
56.4,-38.06609
56.45,28.94733
56.5,15.95954
56.55,2.970574
56.6,-20.01956
56.65,0.3224888
56.7,-26.00326
56.75,-35.66344
56.8,-38.65806
56.85,31.67959
56.9,92.01618
56.95,2.351743
57,6.019618
57.05,-16.98017
57.1,10.01906
57.15,-62.98267
57.2,47.34799
57.25,-28.98894
57.3,-48.66011
57.35,-54.99883
57.4,11.99492
57.45,-14.34552
57.5,9.313217
57.55,-33.69553
57.6,19.9616
57.65,36.95129
57.7,-12.72645
57.75,-12.40492
57.8,1.249223
57.85,14.90267
57.9,-48.11124
57.95,8.874194
58,22.52565
58.05,9.509813
58.1,3.160037
58.15,-56.52366
58.2,-22.87459
58.25,27.44059
58.3,-42.24476
58.35,21.40271
58.4,11.71635
58.45,18.69618
58.5,-20.99111
58.55,45.98783
58.6,-7.033655
58.65,3.277793
58.7,10.25553
58.75,-16.10044
58.8,10.87658
58.85,34.51994
58.9,1.49633
58.95,-18.19424
59,-1.218413
59.05,9.090494
59.1,-17.2675
59.15,39.70763
59.2,23.34922
59.25,40.32397
59.3,0.6318959
59.35,-2.393653
59.4,-45.41932
59.45,-21.77843
59.5,-11.47096
59.55,55.50312
59.6,19.14381
59.65,2.784478
59.7,16.42513
59.75,36.73246
59.8,10.37316
59.85,27.34723
59.9,-9.011971
59.95,1.295582
60,18.2699
60.05,55.24434
60.1,38.88559
60.15,-34.13967
60.2,-37.16476
60.25,-16.85632
60.3,6.785674
60.35,17.09456
60.4,-25.92963
60.45,1.046444
60.5,-38.64386
60.55,-48.33385
60.6,18.64314
60.65,55.62048
60.7,2.598185
60.75,32.9096
60.8,-10.11191
60.85,50.20033
60.9,-2.820334
60.95,30.82613
61,21.13973
61.05,14.78717
61.1,21.76844
61.15,25.41692
61.2,42.39927
61.25,46.04887
61.3,-23.63429
61.35,3.34979
61.4,20.33444
61.45,3.986325
61.5,14.30542
61.55,-8.708267
61.6,-25.05476
61.65,-4.734055
61.7,-1.079502
61.75,55.90889
61.8,9.564454
61.85,23.22051
61.9,33.54371
61.95,10.53405
62,-15.80848
62.05,21.18279
62.1,-31.8255
62.15,-31.50002
62.2,2.159224
62.25,22.48556
62.3,26.14564
62.35,-16.86054
62.4,23.467
62.45,7.128273
62.5,-12.54342
62.55,-32.21473
62.6,34.78098
62.65,-14.88963
62.7,32.10678
62.75,35.77018
62.8,29.43391
62.85,9.76463
62.9,36.76232
62.95,-22.90635
63,44.09193
63.05,-2.242836
63.1,-8.577329
63.15,-14.91156
63.2,-14.57886
63.25,32.42075
63.3,52.75393
63.35,26.42068
63.4,20.08765
63.45,-26.24517
63.5,0.7555481
63.55,-52.24354
63.6,31.42423
63.65,-4.907819
63.7,-7.906367
63.75,2.428578
63.8,-20.56966
63.85,-3.567748
63.9,-29.89904
63.95,13.7698
64,-59.22791
64.05,4.441152
64.1,-41.88968
64.15,-38.22043
64.2,-44.55109
64.25,-14.21501
64.3,-20.54553
64.35,-3.542661
64.4,-26.53974
64.45,23.79655
64.5,-39.20046
64.55,64.46922
64.6,-1.861096
64.65,-28.1914
64.7,-1.188374
64.75,-60.85203
64.8,106.151
64.85,29.82059
64.9,-6.509817
64.95,-42.84027
65,-59.17079
65.05,-2.168031
65.1,-68.49868
65.15,11.83725
65.2,-41.16024
65.25,5.842175
65.3,-13.82219
65.35,6.513331
65.4,3.515393
65.45,63.85065
65.5,24.18577
65.55,14.52074
65.6,-45.14445
65.65,-28.14315
65.7,-24.47536
65.75,15.85892
65.8,-50.47367
65.85,-23.47313
65.9,-23.13946
65.95,20.52732
66,-9.13947
66.05,-18.80649
66.1,18.1929
66.15,-4.807958
66.2,32.19092
66.25,35.85619
66.3,29.52118
66.35,-0.1474578
66.4,-3.149725
66.45,-52.81897
66.5,10.84481
66.55,11.17493
66.6,24.83804
66.65,25.16748
66.7,8.829908
66.75,-10.84136
66.8,59.487
66.85,26.48165
66.9,-19.85741
66.95,23.80313
67,0.796594
67.05,-5.543682
67.1,1.448954
67.15,61.77449
67.2,52.0996
67.25,9.090922
67.3,29.41512
67.35,46.40553
67.4,43.39546
67.45,47.05158
67.5,34.04054
67.55,37.69567
67.6,-1.983045
67.65,41.67106
67.7,38.65797
67.75,-1.02231
67.8,39.29686
67.85,-3.717849
67.9,56.60022
67.95,66.91771
68,-6.098707
68.05,10.88429
68.1,94.53336
68.15,21.51517
68.2,81.82969
68.25,32.1436
68.3,12.45687
68.35,36.10284
68.4,19.74817
68.45,0.05950639
68.5,-2.963153
68.55,47.34685
68.6,34.32284
68.65,24.63147
68.7,4.939401
68.75,21.91329
68.8,-14.44686
68.85,-4.141076
68.9,-50.50269
68.95,3.134956
69,16.77185
69.05,43.74132
69.1,20.71002
69.15,7.677947
69.2,-22.02158
69.25,-25.05523
69.3,-41.42302
69.35,-44.45829
69.4,-0.8277081
69.45,12.80204
69.5,-6.902375
69.55,-23.27431
69.6,17.01958
69.65,-26.02074
69.7,10.93807
69.75,-2.103995
69.8,4.853048
69.85,1.809193
69.9,-4.568902
69.95,-7.614578
70,-23.99451
70.05,-7.042045
70.1,-10.09052
70.15,-9.806609
70.2,-19.52366
70.25,-22.57501
70.3,31.03933
70.35,-72.01398
70.4,-5.068283
70.45,-8.12359
70.5,-47.84657
70.55,-40.90391
70.6,-23.96227
70.65,-0.3550072
70.7,-10.08212
70.75,20.18971
70.8,53.79382
70.85,17.39685
70.9,-2.334533
70.95,-18.73367
71,4.866095
71.05,-34.86858
71.1,-21.27103
71.15,5.65872
71.2,-10.74599
71.25,-17.15184
71.3,43.10782
71.35,-23.30034
71.4,-19.70967
71.45,10.5465
71.5,-32.53186
71.55,41.05526
71.6,-8.692152
71.65,41.55922
71.7,-28.19062
71.75,-17.94169
71.8,8.972664
71.85,22.55244
71.9,-13.86903
71.95,-6.958433
72,-3.382441
72.05,3.525605
72.1,27.09903
72.15,-12.66218
72.2,-12.42469
72.25,7.811483
72.3,1.379667
72.35,24.94652
72.4,28.51203
72.45,35.40952
72.5,8.972328
72.55,15.8671
72.6,22.76049
72.65,46.31917
72.7,63.20979
72.75,-29.90099
72.8,-29.67985
72.85,57.20654
72.9,47.42483
72.95,-12.35831
73,27.8571
73.05,44.73773
73.1,41.61689
73.15,25.16125
73.2,52.03747
73.25,62.24553
73.3,-7.547907
73.35,-20.67618
73.4,-17.13931
73.45,-20.27062
73.5,3.263204
73.55,-16.53785
73.6,-16.34045
73.65,7.188728
73.7,30.71634
73.75,-9.090961
73.8,-65.56651
73.85,-55.37699
73.9,18.14427
73.95,-58.33608
74,-24.81805
74.05,45.36502
74.1,38.87978
74.15,12.39291
74.2,19.23771
74.25,-7.252482
74.3,6.255655
74.35,-13.57122
74.4,-16.73312
74.45,3.436624
74.5,-6.39534
74.55,-6.229019
74.6,20.60225
74.65,-12.56822
74.7,0.9262422
74.75,37.75229
74.8,44.57658
74.85,-5.267567
74.9,31.55318
74.95,-1.627853
75,5.18932
75.05,-7.995308
75.1,-4.515078
75.15,25.63
75.2,-10.89341
75.25,-27.41866
75.3,46.05424
75.35,-20.47471
75.4,-20.33885
75.45,9.795141
75.5,16.59392
75.55,-9.942528
75.6,-13.14754
75.65,-29.68778
75.7,20.43673
75.75,7.225979
75.8,-15.9867
75.85,-19.20132
75.9,14.24878
75.95,7.696926
76,-38.8569
76.05,-28.74603
76.1,-45.30381
76.15,4.80309
76.2,14.90799
76.25,-31.65579
76.3,-24.88826
76.35,15.21058
76.4,11.97406
76.45,-64.59785
76.5,8.828198
76.55,-7.747818
76.6,-17.65924
76.65,-0.9060681
76.7,-34.15499
76.75,49.26067
76.8,6.007548
76.85,-13.91435
76.9,-3.838371
76.95,16.23548
77,-10.35948
77.05,53.04342
77.1,-10.22251
77.15,-0.1572688
77.2,13.23913
77.25,46.63335
77.3,16.69204
77.35,6.748535
77.4,0.1361523
77.45,6.854886
77.5,20.23806
77.55,-23.04767
77.6,-9.66897
77.65,-22.95919
77.7,-2.918342
77.75,20.45357
77.8,3.823208
77.85,13.85722
77.9,13.88894
77.95,13.91836
78,40.61213
78.05,-9.363086
78.1,-9.340633
78.15,0.67948
78.2,50.69725
78.25,40.71265
78.3,-15.94097
78.35,14.06971
78.4,7.411327
78.45,50.75056
78.5,-22.57928
78.55,17.42181
78.6,34.08715
78.65,4.083402
78.7,7.410548
78.75,14.06859
78.8,4.057504
78.85,17.3773
78.9,17.36128
78.95,7.342796
79,23.98849
79.05,-2.701648
79.1,-26.06096
79.15,-12.75611
79.2,-26.12045
79.25,-16.15399
79.3,7.143272
79.35,3.771316
79.4,-6.269863
79.45,17.01973
79.5,10.30674
79.55,0.2578464
79.6,26.87302
79.65,26.81894
79.7,-49.90443
79.75,10.03626
79.8,13.30766
79.85,16.57642
79.9,13.17587
79.95,-13.56066
80,-46.96652
